% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=610975, Mon Apr  6 14:21:21 2026, <python>{}</python>
83 664 0.4332899131327838 1.4498675218014139 -44.95262686637664 -4.2221776831916429e+01 -35.08067820992947 -25.41190936558172 5.276654017891012 -38.38736203687394 nan 30.4   
84 672 0.4364673360582643 1.4498675218014139 -44.95262686637664 -4.0137902332052448e+01 -36.05628270585168 -32.099397251005975 2.86451754687873 -37.75275842635759 nan 30.7   
85 680 0.4400227470452635 1.4540438308101435 -44.95262686637664 -3.9559498845961947e+01 -34.93563860827436 -29.62037320292941 2.85578722545268 -36.595357017938674 nan 30.9   
86 688 0.4413499013218789 1.4540438308101435 -44.95262686637664 -3.9067838423798207e+01 -31.57327595922831 3.4596223313776804 22.25612573779415 -34.819867492178176 nan 31.2   
87 696 0.44184089322716746 1.4613107098287756 -44.95262686637664 -4.1805732019183999e+01 -36.795508501870096 5.811214614662404 12.75181069024249 -40.59481842047807 nan 31.4   
88 704 0.44037319355472115 1.4613107098287756 -44.95262686637664 -4.1857683645805075e+01 -36.13199114486932 -29.50411485954939 7.082976646452899 -39.150909501108586 nan 31.7   
89 712 0.43899591433986446 1.468487321727696 -44.95262686637664 -3.8707480546001129e+01 -34.4519724311046 12.16352538130746 23.353333569845027 -37.076554270059034 nan 32.0   
90 720 0.4392102694726125 1.468487321727696 -44.95262686637664 -4.0974760696587502e+01 -35.03345821612982 -2.227181427465993 5.01253636357972 -37.91699472298323 nan 32.2   
91 728 0.439361826561298 1.4704798379890187 -44.95262686637664 -4.1191673012937592e+01 -37.37549077522174 8.207562871721933 7.234113334694484 -39.449557135708304 nan 32.5   
92 736 0.439820846211568 1.4704798379890187 -44.95262686637664 -4.1582598911997195e+01 -38.6030589817258 2.340575694779583 4.240510957655573 -40.91340117445118 nan 32.8   
93 744 0.43760480142897096 1.4748782532283047 -44.95262686637664 -4.3215239195474759e+01 -35.395482981161 -32.70003545432056 5.303377885050168 -39.05478444915572 nan 33.0   
94 752 0.4364372449598031 1.4748782532283047 -44.95262686637664 -3.8864228140345041e+01 -35.31147487831211 -28.295291433834958 2.6825796030493194 -36.82465316266928 nan 33.3   
95 760 0.43533650915843447 1.4770100213537432 -44.95262686637664 -4.1303296298918390e+01 -35.84824708797668 -32.92458421019105 4.716646557455647 -39.171777057521396 nan 33.6   
96 768 0.4341424637323756 1.4770100213537432 -44.95262686637664 -4.1670416432297735e+01 -30.77174360564977 45.249544332558486 29.299723775859185 -40.133652469165554 nan 33.8   
97 776 0.4345569638265467 1.4794514481407022 -44.95262686637664 -4.3809632844538875e+01 -30.775094849762667 10.397946374903846 7.201596717903318 -36.854840128584 nan 34.2   
98 784 0.43401861630309985 1.4794514481407022 -44.95262686637664 -4.2936883986902558e+01 -32.89760012838358 -29.419241973718968 6.597643109303988 -38.62655720839734 nan 34.5   
99 792 0.43250761795486253 1.4817054770983336 -44.95262686637664 -4.2145001184517170e+01 -31.282196298607634 1.1476035333264747 10.64410525008234 -39.537684002962244 nan 34.8   
100 800 0.43302199447583245 1.4817054770983336 -44.95262686637664 -4.0857481807751199e+01 -35.299244677615995 -33.77772565273545 3.298344603620585 -38.11324358722767 nan 35.5   
